employee_id,jenis_kelamin,usia,pendidikan_terakhir,status_pernikahan,departemen,lama_bekerja_tahun,tipe_perusahaan,status_wfh,jam_kerja_per_hari,jam_lembur_per_hari,jam_tidur_per_hari,kualitas_tidur,frekuensi_olahraga_per_minggu,jam_layar_per_hari,tingkat_stres,kepuasan_kerja,work_life_balance,produktivitas_diri,dukungan_atasan,frekuensi_meeting_per_hari,jumlah_deadline_per_minggu,beban_kerja_persepsi,status_merokok,riwayat_kesehatan_mental,keluhan_fisik_utama,keamanan_pekerjaan,frekuensi_konflik_kerja,tingkat_burnout_label
EMP03747,Perempuan,30.0,D3,Belum Menikah,Sales,1.7,Corporate,Tidak,7.7,0.0,7.2,6.8,3.1,8.2,2.8,9.4,9.6,6.3,8.2,2.0,1.0,Sedang,Ya,Tidak Ada,Tidak Ada,Aman,3.9,Low
EMP08322,Laki-laki,36.0,SMA/SMK,Menikah,Finance,8.2,Startup,Ya,8.4,2.1,6.1,5.9,1.9,6.4,4.0,6.7,5.3,6.6,5.6,2.0,1.0,Sedang,Kadang,Pernah Depresi,Tidak Ada,Cukup Aman,3.7,Medium
EMP00558,Laki-laki,32.0,S2,Menikah,Sales,1.5,Corporate,Hybrid,9.8,2.5,7.4,7.4,2.4,10.3,7.9,5.0,3.4,7.6,4.8,,3.0,Sedang,Ya,Pernah Depresi,Nyeri Punggung,Tidak Aman,4.3,Medium
EMP15748,Laki-laki,35.0,D3,Belum Menikah,Data,1.7,Freelance,Ya,9.0,0.7,6.1,5.1,1.7,10.9,5.6,7.0,5.8,6.5,7.0,4.0,3.0,Sedang,Tidak,Tidak Ada,Nyeri Punggung,Cukup Aman,6.1,Medium
EMP08328,Laki-laki,18.0,,Menikah,Marketing,1.5,Corporate,Ya,10.5,,6.2,4.0,1.5,8.0,8.3,4.2,2.8,3.6,2.9,7.0,5.0,Sangat Berat,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,7.8,High
EMP16241,Laki-laki,27.0,S1,Menikah,Operations,1.9,Freelance,Tidak,9.7,1.6,6.9,9.2,2.1,7.4,7.0,2.5,5.2,7.2,6.4,4.0,5.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Aman,3.9,Medium
EMP05965,Laki-laki,30.0,D3,Belum Menikah,Marketing,1.0,Swasta,Ya,7.8,0.4,8.3,8.5,5.4,11.3,3.0,9.6,7.8,6.5,6.4,2.0,1.0,Sangat Ringan,Kadang,Tidak Ada,Tidak Ada,Aman,1.3,Low
EMP08779,Laki-laki,30.0,S1,Menikah,HR,4.0,,Tidak,11.4,3.4,5.8,2.9,0.0,8.2,7.9,3.1,5.4,3.9,4.5,,5.0,Berat,Tidak,Kecemasan,Sakit Kepala,Tidak Aman,6.4,High
EMP11249,Laki-laki,22.0,D3,Belum Menikah,Engineering,3.0,Swasta,Ya,11.7,3.5,4.6,2.8,3.4,8.6,9.5,2.7,3.1,4.8,2.0,5.0,5.0,Berat,Tidak,Kecemasan,Nyeri Punggung,Tidak Aman,6.2,High
EMP08345,Laki-laki,21.0,S2,Menikah,Data,0.8,BUMN,Tidak,10.3,3.8,3.8,3.4,0.0,6.5,8.7,1.7,2.0,4.5,2.2,5.0,3.0,Sedang,Tidak,Tidak Ada,Nyeri Punggung,Cukup Aman,6.6,High
EMP15636,Laki-laki,23.0,D3,Belum Menikah,Operations,0.7,Swasta,Tidak,7.8,1.0,5.3,5.4,1.9,7.6,4.9,5.1,3.4,7.3,4.9,5.0,4.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,4.0,Medium
EMP00956,Laki-laki,27.0,S2,Belum Menikah,IT,0.6,Startup,Tidak,8.1,1.1,4.4,6.4,4.6,10.4,5.1,2.8,3.9,5.8,3.5,2.0,1.0,Ringan,Tidak,Pernah Depresi,Tidak Ada,Aman,4.7,Medium
EMP05679,Perempuan,28.0,SMA/SMK,Menikah,HR,0.8,Startup,Tidak,10.2,2.4,5.0,,1.5,11.6,6.6,3.3,3.5,4.1,2.8,6.0,4.0,Sedang,Kadang,Tidak Ada,Nyeri Punggung,Tidak Aman,5.8,High
EMP00673,Perempuan,23.0,S1,Belum Menikah,Engineering,0.3,Startup,Tidak,11.2,2.9,4.9,4.9,5.05,5.6,9.0,3.5,3.6,4.7,4.0,6.0,4.0,Sedang,Tidak,Pernah Depresi,Sakit Kepala,Cukup Aman,6.8,High
EMP03352,Laki-laki,25.0,S1,Belum Menikah,Engineering,0.3,Corporate,Ya,8.5,0.2,5.3,5.2,2.5,8.9,6.1,5.5,4.7,6.8,5.3,3.0,3.0,Sedang,Tidak,Tidak Ada,Nyeri Punggung,Aman,3.4,Medium
EMP12645,Perempuan,20.0,S2,Belum Menikah,Finance,0.4,Freelance,Ya,7.8,0.0,8.6,7.1,1.7,9.5,5.4,6.1,7.9,8.4,5.8,1.0,2.0,Sedang,Tidak,Pernah Depresi,Tidak Ada,Sangat Aman,1.0,Low
EMP06360,Laki-laki,30.0,S2,Menikah,Sales,1.8,Corporate,Tidak,8.1,1.4,7.5,8.4,4.9,10.1,4.4,8.1,9.1,7.3,9.8,3.0,2.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.1,Low
EMP08667,Laki-laki,20.0,S1,Belum Menikah,Finance,0.3,Freelance,Tidak,6.2,0.0,6.4,7.1,3.6,9.9,4.8,8.3,8.0,6.2,8.1,3.0,0.0,Ringan,Tidak,Tidak Ada,Sakit Kepala,Sangat Aman,1.2,Low
EMP04680,PEREMPUAN,,S1,Belum Menikah,Sales,6.6,Swasta,Tidak,8.9,2.1,5.8,4.5,1.1,10.4,4.9,5.6,7.9,4.4,5.0,2.0,2.0,Sedang,Kadang,Tidak Ada,Nyeri Punggung,Cukup Aman,6.5,Medium
EMP00087,Laki-laki,29.0,S2,Menikah,Finance,1.8,Freelance,Ya,10.1,1.8,5.5,4.3,0.5,6.1,9.0,1.4,2.5,1.2,3.7,5.0,5.0,Berat,Ya,Tidak Ada,Sakit Kepala,Cukup Aman,5.6,High
EMP05661,Laki-laki,32.0,SMA/SMK,Belum Menikah,Data,2.8,BUMN,Ya,9.2,1.0,5.1,4.1,2.0,8.9,3.8,4.3,4.4,5.7,5.1,2.0,3.0,Berat,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,5.0,Medium
EMP14432,Laki-laki,25.0,S1,Belum Menikah,Product,0.2,Freelance,Ya,11.8,0.0,7.0,10.0,3.4,8.4,4.4,9.6,6.1,7.0,7.4,2.0,2.0,Sangat Ringan,Ya,Pernah Depresi,Tidak Ada,Aman,2.8,Low
EMP17491,Perempuan,28.0,SMA/SMK,Belum Menikah,Sales,4.9,Corporate,Hybrid,10.4,1.6,5.9,7.0,2.9,8.1,5.9,4.9,5.7,5.4,6.4,3.0,3.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,5.8,Medium
EMP00991,Laki-laki,31.0,D3,Belum Menikah,Product,1.2,Swasta,Ya,6.5,1.5,6.2,4.1,1.3,8.1,6.7,5.7,7.9,5.4,6.1,2.0,3.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Tidak Aman,4.5,Medium
EMP14953,Perempuan,23.0,S1,Menikah,Marketing,0.5,Startup,Ya,12.7,2.8,5.6,7.6,1.5,6.7,8.3,3.3,1.4,5.2,,5.0,4.0,Berat,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,5.5,High
EMP08849,Laki-laki,23.0,S1,,Marketing,4.0,Swasta,Tidak,6.6,0.0,8.8,7.0,3.4,6.4,3.0,6.9,6.1,8.8,6.1,2.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Sangat Aman,2.5,Low
EMP14510,Laki-laki,28.0,S1,Belum Menikah,Data,1.3,Startup,Hybrid,9.1,1.8,6.1,4.4,1.7,9.7,5.7,5.2,5.3,5.8,7.4,6.0,2.0,Berat,Ya,Tidak Ada,Sakit Kepala,Aman,6.0,Medium
EMP17059,Perempuan,35.0,S2,Belum Menikah,Data,0.2,Corporate,Hybrid,9.0,3.8,5.8,6.2,0.0,5.6,8.6,4.3,3.1,2.6,4.6,3.0,5.0,Sangat Berat,Kadang,Tidak Ada,Mata Lelah,Tidak Aman,5.0,High
EMP02082,Perempuan,30.0,S2,Menikah,Finance,1.2,Swasta,Ya,7.5,2.3,6.5,5.4,1.5,4.9,6.7,7.0,7.0,5.4,3.5,3.0,3.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,5.8,Medium
EMP01407,Perempuan,24.0,S1,Belum Menikah,Finance,0.4,Swasta,Ya,9.4,0.8,4.5,5.8,3.3,7.4,6.2,5.9,8.3,7.2,2.3,4.0,2.0,Ringan,Tidak,Pernah Depresi,Sakit Kepala,Tidak Aman,N/A,Medium
EMP13705,Laki-laki,22.0,SMA/SMK,Belum Menikah,Sales,1.1,Freelance,Hybrid,7.7,1.9,7.3,5.2,3.1,10.0,,7.6,6.4,5.4,6.1,1.0,2.0,Ringan,Ya,Tidak Ada,Tidak Ada,Aman,2.1,Low
EMP02466,Laki-laki,23.0,D3,Belum Menikah,Engineering,0.3,Startup,,11.7,3.1,4.4,2.9,1.4,11.7,9.5,4.4,3.8,3.6,6.2,6.0,4.0,Sangat Berat,Ya,Kecemasan,Mata Lelah,Cukup Aman,7.2,High
EMP03250,Perempuan,25.0,S1,Belum Menikah,HR,0.1,BUMN,Ya,10.1,0.0,6.0,4.0,2.1,6.8,6.0,5.0,6.3,7.4,5.8,3.0,1.0,Sedang,Tidak,Pernah Depresi,Nyeri Punggung,Cukup Aman,3.2,Medium
EMP16976,Perempuan,31.0,S1,Belum Menikah,,3.4,BUMN,Ya,12.9,1.8,4.6,4.3,3.5,8.8,6.8,4.4,2.8,2.7,3.3,4.0,7.0,Berat,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,7.3,High
EMP09986,Laki-laki,33.0,S2,Belum Menikah,IT,0.2,Startup,Ya,7.6,0.4,8.9,7.8,4.2,10.2,3.1,7.6,9.2,8.1,7.4,1.0,0.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,3.4,Low
EMP17851,Perempuan,31.0,SMA/SMK,Belum Menikah,Data,0.8,Startup,Tidak,13.9,1.6,5.6,2.0,1.5,9.6,8.4,6.1,3.9,5.3,2.4,5.0,3.0,Sangat Berat,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,7.6,High
EMP07612,Perempuan,25.0,D3,Belum Menikah,Finance,0.3,BUMN,Ya,10.4,2.6,4.9,4.5,1.2,10.1,5.4,6.5,5.6,8.3,6.3,4.0,3.0,Sedang,Ya,Tidak Ada,Nyeri Punggung,Cukup Aman,6.3,Medium
EMP01202,Laki-laki,37.0,D3,Menikah,Product,4.1,Corporate,Ya,11.2,4.4,4.8,4.5,1.3,8.5,8.3,1.5,5.1,3.9,,,3.0,Berat,Tidak,Tidak Ada,Nyeri Punggung,Khawatir,8.6,High
EMP13334,Perempuan,28.0,S2,Belum Menikah,Finance,0.2,Swasta,Ya,9.9,1.4,7.3,6.9,3.2,7.5,4.8,6.4,6.9,7.7,7.7,3.0,,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,3.4,Low
EMP07853,Laki-laki,24.0,D3,Belum Menikah,Data,1.3,BUMN,Ya,11.1,3.5,5.3,5.3,0.3,6.3,8.4,2.8,4.8,2.9,3.5,5.0,3.0,Sangat Berat,Kadang,Kecemasan,Nyeri Punggung,Tidak Aman,7.6,High
EMP06678,Laki-laki,25.0,S1,Belum Menikah,IT,1.0,Freelance,Tidak,8.1,1.6,8.7,7.3,3.5,8.7,1.6,7.1,7.5,6.1,6.7,3.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,2.9,Low
EMP06916,Perempuan,27.0,S2,Belum Menikah,Finance,0.9,Freelance,Ya,9.8,0.0,6.3,5.9,1.6,9.1,7.5,5.8,5.4,6.8,4.9,3.0,3.0,Sedang,Kadang,Tidak Ada,Sakit Kepala,Aman,2.6,Medium
EMP07067,Laki-laki,27.0,D3,Belum Menikah,HR,12.89,Freelance,Tidak,8.2,1.6,8.0,6.1,1.1,10.3,6.6,6.5,4.5,3.4,5.4,2.0,2.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,4.8,Medium
EMP16034,Perempuan,18.0,S2,Belum Menikah,Product,3.5,BUMN,Hybrid,7.0,0.0,8.7,5.7,4.0,5.3,2.9,7.2,9.2,7.0,7.9,2.0,3.0,Ringan,Tidak,Pernah Depresi,Tidak Ada,Cukup Aman,1.4,Low
EMP02333,Laki-laki,31.0,D3,Menikah,HR,0.1,Corporate,Ya,9.4,1.7,6.8,4.4,2.0,8.6,6.6,7.0,7.4,4.7,4.8,4.0,4.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Aman,2.1,Medium
EMP02396,Perempuan,24.0,S1,,Product,5.2,Swasta,Hybrid,,2.8,4.4,3.6,0.0,8.2,7.9,4.1,2.6,5.0,2.6,5.0,5.0,Sangat Berat,Ya,Kecemasan,Mata Lelah,Cukup Aman,8.1,High
EMP07752,Laki-laki,26.0,S1,Belum Menikah,Operations,0.5,Freelance,Tidak,12.0,3.2,6.6,1.8,2.5,7.0,7.0,2.9,2.1,2.5,2.8,2.0,3.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,6.9,High
EMP04561,Perempuan,23.0,S2,Belum Menikah,HR,4.6,Corporate,Tidak,8.8,0.0,8.5,7.0,3.0,4.7,4.5,6.8,7.1,6.6,8.0,1.0,2.0,Ringan,Kadang,,Tidak Ada,Cukup Aman,1.9,Low
EMP12717,Laki-laki,22.0,D3,Belum Menikah,HR,tidak tahu,Corporate,Tidak,10.4,0.9,5.0,5.9,0.5,4.3,5.5,5.0,5.8,4.7,5.2,4.0,3.0,Sedang,Tidak,Pernah Depresi,Tidak Ada,Tidak Aman,3.0,Medium
EMP11368,Perempuan,29.0,D3,Menikah,HR,1.9,Freelance,Ya,10.3,3.3,6.8,6.3,3.7,7.8,5.4,4.0,4.6,4.4,5.0,1.0,2.0,Berat,Kadang,Tidak Ada,Nyeri Punggung,Tidak Aman,7.0,Medium
EMP03802,Laki-laki,25.0,D3,Belum Menikah,Sales,0.5,Swasta,Tidak,8.8,0.9,8.0,8.6,2.8,9.8,4.5,7.5,6.3,7.5,4.1,0.0,1.0,Sedang,Kadang,Tidak Ada,Tidak Ada,Sangat Aman,1.0,Low
EMP08583,Perempuan,33.0,S1,Menikah,Product,0.2,BUMN,Tidak,9.2,1.1,5.8,4.9,3.3,7.3,5.9,4.4,7.5,7.3,7.0,2.0,2.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,3.6,Medium
EMP05206,Laki-laki,24.0,D3,Menikah,Operations,3.0,BUMN,Ya,9.7,2.6,7.9,4.7,3.9,4.6,5.3,3.4,5.2,3.5,5.7,2.0,2.0,Berat,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,5.7,Medium
EMP11297,Perempuan,37.0,S2,Menikah,Data,2.5,Freelance,Hybrid,9.5,2.0,5.6,7.1,2.7,3.2,7.5,6.4,6.6,5.1,5.4,2.0,2.0,Sedang,Tidak,Pernah Depresi,Sakit Kepala,Cukup Aman,2.7,Medium
EMP17221,Laki-laki,36.0,S1,Menikah,Sales,1.0,Startup,Ya,10.5,1.6,6.6,,2.1,6.6,6.3,6.5,7.2,7.2,4.3,1.0,2.0,Sedang,Tidak,Pernah Depresi,Tidak Ada,Cukup Aman,4.5,Medium
EMP00700,Perempuan,29.0,S2,Menikah,,2.4,Corporate,Hybrid,8.6,2.4,4.0,3.9,1.1,8.7,5.5,4.5,5.8,7.7,6.4,3.0,1.0,Sedang,Tidak,Pernah Depresi,Tidak Ada,Cukup Aman,4.8,Medium
EMP09518,Perempuan,23.0,S1,Belum Menikah,Sales,2.0,Freelance,Hybrid,9.4,4.5,5.3,4.0,0.0,7.6,7.4,2.3,3.1,3.0,3.4,4.0,4.0,Berat,Ya,Pernah Depresi,Mata Lelah,Cukup Aman,7.9,High
EMP17092,Laki-laki,26.0,S2,Belum Menikah,Product,4.0,Swasta,Tidak,7.1,0.0,7.7,4.2,,6.6,4.2,7.2,8.0,7.7,8.3,1.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,1.0,Low
EMP09219,Perempuan,27.0,S1,Belum Menikah,Finance,3.0,Corporate,Ya,8.6,0.0,8.9,5.4,2.4,6.8,3.0,5.8,5.3,7.9,7.3,2.0,1.0,Ringan,Ya,Pernah Depresi,Tidak Ada,Aman,1.9,Low
EMP01550,Laki-laki,28.0,S1,Menikah,Engineering,1.0,Startup,Tidak,8.8,2.6,7.1,,2.7,10.1,4.9,4.6,6.2,5.0,3.8,3.0,3.0,Berat,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,3.1,Medium
EMP03199,Laki-laki,35.0,S1,Belum Menikah,Operations,2.4,Swasta,Tidak,10.6,0.5,6.9,4.8,1.5,9.1,5.6,4.7,4.0,6.0,5.6,3.0,3.0,Berat,,Pernah Depresi,Nyeri Punggung,Cukup Aman,3.1,Medium
EMP13107,Laki-laki,32.0,S2,Belum Menikah,Marketing,5.1,Freelance,Ya,11.3,3.1,5.9,1.9,1.7,8.7,8.9,3.1,3.6,1.3,3.7,6.0,5.0,Sangat Berat,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,6.8,High
EMP04139,Laki-laki,32.0,S1,Menikah,Operations,2.5,Startup,Tidak,10.9,2.6,5.8,3.0,0.3,6.0,9.1,3.6,3.6,3.2,1.4,4.0,3.0,Berat,Tidak,Tidak Ada,nyeri punggung,Khawatir,25.04,High
EMP16911,Laki-laki,38.0,SMA/SMK,Menikah,Marketing,0.6,Corporate,Tidak,6.9,0.5,7.6,6.2,4.4,9.8,2.9,6.6,9.1,7.2,6.8,0.0,0.0,Sedang,Ya,Tidak Ada,Tidak Ada,Sangat Aman,3.5,Low
EMP07335,Perempuan,23.0,D3,Belum Menikah,Finance,0.2,BUMN,Hybrid,6.4,0.8,8.7,8.9,1.6,6.2,5.7,6.9,6.2,9.6,7.9,0.0,2.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Sangat Aman,1.8,Low
EMP17604,Perempuan,29.0,S2,Menikah,Sales,1.0,BUMN,Hybrid,9.6,1.2,7.1,4.9,3.5,7.9,6.9,5.2,5.4,5.5,4.4,5.0,4.0,,Tidak,Pernah Depresi,Tidak Ada,Tidak Aman,4.4,Medium
EMP03378,Laki-laki,26.0,SMA/SMK,Belum Menikah,Sales,0.5,Swasta,Tidak,9.0,0.9,6.2,4.4,3.3,9.3,7.1,6.2,7.1,5.8,5.4,2.0,5.0,Berat,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,3.8,Medium
EMP16703,Laki-laki,34.0,D3,Menikah,Data,11.3,Corporate,Hybrid,12.2,2.6,3.8,4.4,0.0,7.0,7.0,3.0,3.8,2.7,4.3,5.0,6.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Khawatir,9.6,High
EMP02946,Laki-laki,36.0,S1,Belum Menikah,Engineering,0.5,Corporate,Tidak,8.2,2.9,10.0,6.2,3.4,9.5,3.9,7.8,9.4,6.3,7.7,4.0,0.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Sangat Aman,1.0,Low
EMP04699,Laki-laki,22.0,SMA/SMK,Belum Menikah,Operations,0.2,BUMN,Ya,9.2,0.0,5.2,5.4,1.4,9.2,5.9,6.8,3.8,6.6,6.0,5.0,4.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,4.7,Medium
EMP08418,Laki-laki,23.0,SMA/SMK,MENIKAH,HR,0.8,BUMN,Ya,8.3,1.5,6.1,5.7,1.0,11.1,6.9,5.1,26.28,6.0,6.2,3.0,1.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,2.6,Medium
EMP00597,Laki-laki,30.0,D3,Belum Menikah,IT,0.7,swasta,Ya,6.0,0.0,6.8,8.2,4.5,9.4,3.9,7.4,6.5,9.1,9.0,1.0,1.0,Sangat Ringan,Kadang,Tidak Ada,Tidak Ada,Aman,2.4,Low
EMP13757,Laki-laki,28.0,S2,Menikah,Finance,0.5,Swasta,Tidak,6.1,0.2,8.3,6.1,4.5,,4.2,7.4,8.6,5.8,8.6,3.0,1.0,Ringan,Tidak,Pernah Depresi,Tidak Ada,Aman,2.6,Low
EMP06121,Laki-laki,25.0,SMA/SMK,Menikah,Operations,0.9,Startup,Hybrid,7.1,1.9,5.4,5.8,2.0,9.2,6.2,8.1,5.2,7.2,7.0,1.0,2.0,Berat,Tidak,Pernah Depresi,Nyeri Punggung,Aman,5.9,Medium
EMP08135,Laki-laki,21.0,S2,Menikah,Data,3.9,BUMN,Ya,6.9,0.1,8.0,7.7,1.9,10.8,5.3,7.7,6.5,7.6,10.0,1.0,1.0,Sangat Ringan,Kadang,Tidak Ada,Tidak Ada,Aman,1.0,Low
EMP14581,Laki-laki,30.0,S2,Belum Menikah,Data,0.8,BUMN,Ya,9.8,2.3,6.0,3.3,2.0,9.5,7.0,5.8,5.6,8.0,5.6,3.0,4.0,Ringan,Tidak,Tidak Ada,Sakit Kepala,Cukup Aman,3.0,Medium
EMP04997,Perempuan,18.0,S1,Belum Menikah,Marketing,2.9,BUMN,Ya,7.4,0.0,6.3,5.9,2.6,2.9,3.3,6.5,8.9,8.1,5.8,1.0,0.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.1,Low
EMP01178,Laki-laki,42.0,S2,Menikah,Sales,0.5,BUMN,Tidak,9.0,3.6,5.4,5.2,0.4,12.4,7.5,4.4,4.8,3.9,3.4,5.0,5.0,Sangat Berat,Tidak,Tidak Ada,Mata Lelah,Tidak Aman,4.7,High
EMP08383,Laki-laki,29.0,S1,Menikah,Marketing,3.3,BUMN,Tidak,8.4,1.0,7.4,4.8,3.9,9.5,5.0,4.0,6.9,4.8,3.6,3.0,5.0,Sedang,Ya,Tidak Ada,Tidak Ada,Cukup Aman,3.0,Medium
EMP13295,Laki-laki,34.0,S1,Belum Menikah,Data,3.9,Freelance,Ya,12.4,3.5,5.7,3.6,1.2,8.1,5.8,1.0,2.6,4.4,3.8,5.0,3.0,Sangat Berat,Ya,Kecemasan,Kelelahan,Khawatir,8.1,High
EMP03235,Laki-laki,36.0,D3,Belum Menikah,Engineering,0.5,Corporate,Tidak,8.3,1.7,5.7,6.7,1.8,5.5,6.7,6.6,5.8,5.9,4.8,2.0,3.0,Ringan,Tidak,Pernah Depresi,Nyeri Punggung,Tidak Aman,5.8,Medium
EMP00507,Laki-laki,25.0,D3,Menikah,Sales,10.7,Freelance,Ya,8.7,2.8,5.5,,3.2,7.0,6.7,5.0,4.8,5.3,7.0,5.0,3.0,Berat,Kadang,Pernah Depresi,Nyeri Punggung,Cukup Aman,4.7,Medium
EMP05106,Laki-laki,35.0,SMA/SMK,Belum Menikah,Product,1.9,Corporate,Hybrid,11.5,2.0,3.6,2.8,0.0,6.9,8.0,2.1,2.6,3.8,2.7,4.0,5.0,Sedang,Tidak,Tidak Ada,Sakit Kepala,Tidak Aman,7.8,High
EMP00660,Laki-laki,22.0,SMA/SMK,Menikah,Marketing,2.7,Swasta,Ya,6.3,0.0,6.2,6.3,4.3,6.2,3.6,8.5,7.6,8.9,5.4,1.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Aman,2.1,Low
EMP11626,Laki-laki,26.0,S2,Belum Menikah,IT,8.4,BUMN,Hybrid,10.9,3.1,4.2,5.4,0.0,6.9,9.1,1.0,2.2,3.2,,4.0,5.0,Sangat Berat,Tidak,Pernah Depresi,Kelelahan,Cukup Aman,6.3,High
EMP00286,Perempuan,24.0,D3,Belum Menikah,,27.98,Corporate,Tidak,9.3,3.4,5.0,4.2,0.0,9.3,7.2,3.0,1.9,5.1,4.1,4.0,5.0,Berat,Kadang,Kecemasan,Sakit Kepala,Khawatir,6.9,High
EMP03176,Laki-laki,32.0,S2,Belum Menikah,Product,3.9,Freelance,Hybrid,9.2,1.1,5.2,4.9,1.1,7.5,4.3,7.8,4.5,5.1,4.6,1.0,3.0,Sedang,Ya,Tidak Ada,Tidak Ada,Cukup Aman,,Medium
EMP07495,Laki-laki,31.0,S2,Menikah,Sales,0.2,Startup,Ya,6.6,1.1,8.2,7.6,3.9,6.9,3.3,8.5,7.0,6.7,7.9,1.0,1.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Sangat Aman,1.0,Low
EMP05678,Laki-laki,22.0,,Belum Menikah,Data,0.5,Corporate,Tidak,7.8,0.0,8.2,6.8,3.3,8.2,3.2,7.5,,5.9,6.4,1.0,0.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Aman,3.6,Low
EMP01223,Laki-laki,19.0,SMA/SMK,Belum Menikah,Product,2.0,Freelance,Ya,11.2,2.3,6.5,6.8,2.4,7.9,5.8,7.2,6.5,6.2,3.9,2.0,2.0,Ringan,Ya,Tidak Ada,Nyeri Punggung,Tidak Aman,5.8,Medium
EMP06946,Laki-laki,50.0,S1,Menikah,IT,16.1,Swasta,Tidak,8.7,0.8,6.7,7.1,2.7,8.0,2.5,8.4,7.6,8.4,6.9,2.0,2.0,Ringan,Tidak,Tidak Ada,Sakit Kepala,Aman,2.2,Low
EMP06084,Laki-laki,30.0,S2,Belum Menikah,Engineering,3.3,BUMN,Hybrid,7.7,0.2,7.5,5.8,2.7,7.1,3.9,5.7,7.0,7.9,5.5,2.0,1.0,Ringan,Tidak,Tidak Ada,Tidak Ada,Sangat Aman,2.0,Low
EMP12566,perempuan,20.0,D3,Belum Menikah,Sales,1.4,Freelance,Tidak,8.5,0.0,6.6,7.9,3.8,7.8,3.8,7.7,8.5,7.7,8.5,3.0,1.0,Sedang,Tidak,Tidak Ada,Tidak Ada,Cukup Aman,1.3,Low
EMP13328,Perempuan,37.0,S2,Menikah,Data,1.0,Swasta,Ya,7.7,0.0,7.5,7.7,3.3,5.1,3.4,6.4,8.0,8.2,5.4,4.0,1.0,Sangat Ringan,Tidak,Pernah Depresi,Tidak Ada,sangat aman,1.2,Low
EMP08053,Laki-laki,27.0,D3,Belum Menikah,HR,1.1,Startup,Tidak,14.0,2.6,5.5,2.6,2.7,8.5,7.6,3.5,4.6,3.0,3.6,4.0,4.0,Berat,Tidak,Tidak Ada,Kelelahan,Khawatir,7.0,High
EMP02675,Laki-laki,35.0,S1,Belum Menikah,Operations,1.2,BUMN,Ya,11.3,1.0,4.8,4.8,0.0,6.4,9.4,3.5,1.5,4.3,2.8,4.0,3.0,Berat,Tidak,Tidak Ada,Kelelahan,Tidak Aman,6.5,High
EMP12098,Perempuan,28.0,SMA/SMK,Belum Menikah,Operations,1.9,Swasta,Ya,11.4,4.2,6.0,3.0,0.9,9.1,8.7,4.5,5.3,2.7,3.5,5.0,4.0,Sangat Berat,Ya,Tidak Ada,Sakit Kepala,Tidak Aman,7.0,High
EMP17431,Perempuan,41.0,S2,Menikah,Operations,3.0,Swasta,Ya,7.3,0.0,7.2,7.7,4.2,4.3,3.0,9.2,7.7,5.3,6.0,2.0,1.0,Ringan,Kadang,Tidak Ada,Tidak Ada,Cukup Aman,2.8,Low
EMP12405,Laki-laki,37.0,S2,Belum Menikah,Sales,1.8,BUMN,Hybrid,11.4,1.9,4.4,2.7,0.0,4.9,9.1,5.7,4.3,2.5,3.6,5.0,3.0,Sangat Berat,,Tidak Ada,Sakit Kepala,Khawatir,6.8,High
EMP02095,Laki-laki,32.0,D3,Belum Menikah,Data,5.7,Startup,Ya,7.3,1.6,6.8,5.6,3.5,5.8,2.7,7.6,6.4,6.9,7.7,0.0,0.0,Sangat Ringan,Ya,Tidak Ada,Tidak Ada,Aman,3.3,Low
